open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1609459200000,0.512,0.584,0.484,0.551,2288437.55,1609545599999,1180568.68481,4174,1189352.49,616130.4537300001,0
1609545600000,0.5479999999999999,0.598,0.47100000000000003,0.53,1836976.07,1609631999999,987203.6163100001,4471,912651.38,487896.57200000004,0
1609632000000,0.531,0.5670000000000001,0.32299999999999995,0.34,4352088.85,1609718399999,1772093.6096299998,7712,2149981.66,875889.3647299999,0
1609718400000,0.34,0.376,0.23,0.252,22181700.95,1609804799999,6480301.4521699995,15380,10765772.93,3145495.86889,0
1609804800000,0.252,0.29100000000000004,0.174,0.182,24193971.4,1609891199999,5026618.56927,12114,12342515.28,2569439.3226900003,0
1609891200000,0.18,0.187,0.092,0.10099999999999999,55027644.83,1609977599999,6934963.29032,13155,28630582.78,3595143.0986,0
1609977600000,0.10099999999999999,0.136,0.087,0.11599999999999999,47695417.25,1610063999999,4998344.751569999,11049,23774401.7,2491117.75243,0
1610064000000,0.115,0.14800000000000002,0.084,0.099,44934464.2,1610150399999,4786027.64053,10360,22320360.91,2374627.9653,0
1610150400000,0.098,0.105,0.073,0.077,33246468.04,1610236799999,2855479.75182,6805,17690412.66,1514189.1787,0
1610236800000,0.077,0.11,0.073,0.08900000000000001,36524476.09,1610323199999,3146381.8158400003,7404,19269516.06,1657999.3134700002,0
1610323200000,0.08900000000000001,0.161,0.08900000000000001,0.10099999999999999,46592032.02,1610409599999,5527416.74154,11460,23536674.19,2786901.7197,0
1610409600000,0.10099999999999999,0.113,0.07,0.081,57898673.44,1610495999999,4872481.90815,9721,30682393.91,2584994.24867,0
1610496000000,0.08,0.091,0.064,0.066,33346468.44,1610582399999,2612811.4101,5886,17196802.98,1351058.9620100001,0
1610582400000,0.066,0.0724,0.06,0.066,17317147.71,1610668799999,1143436.6487959998,3445,7584555.26,505147.53347799997,0
1610668800000,0.0658,0.085,0.0561,0.0703,21418539.91,1610755199999,1441180.2578816002,4795,11743048.88,793914.7790011999,0
1610755200000,0.07098,0.07102,0.04385,0.048639999999999996,45097368.46,1610841599999,2326479.3831662005,6093,18731658.96,954351.7366959,0
1610841600000,0.04936,0.05147,0.038,0.04058,88073290.35,1610927999999,3711537.32557,9461,43634174.32,1842448.1443883998,0
1610928000000,0.0407,0.04528,0.038,0.042910000000000004,32639262.11,1611014399999,1373878.1441038,5385,17471618.32,736990.9599188,0
1611014400000,0.043,0.04593,0.0391,0.04315,20277527.46,1611100799999,848748.5728907,3683,10964496.85,461933.1998066,0
1611100800000,0.043680000000000004,0.053860000000000005,0.04013,0.040510000000000004,37034843.27,1611187199999,1762295.6637040002,5551,17767025.29,856464.2028524,0
1611187200000,0.040369999999999996,0.06711,0.03952,0.06397,35206736.91,1611273599999,1772159.6815442,7227,21430335.88,1074611.1234515,0
1611273600000,0.06337000000000001,0.07668,0.04173,0.04475,25460588.37,1611359999999,1456212.2646372,6921,12764037.97,739476.3522399999,0
1611360000000,0.04575,0.05,0.04231,0.04646,18074947.29,1611446399999,844099.0098557,3453,8760366.41,407749.05697409995,0
1611446400000,0.047330000000000004,0.04822,0.039580000000000004,0.04299,36949953.9,1611532799999,1568345.9441731002,6576,15225703.33,647498.7348850999,0
1611532800000,0.04257,0.04596,0.04052,0.04542,15453519.68,1611619199999,666178.5306535,3489,8568417.47,372306.590696,0
1611619200000,0.0456,0.05124,0.042,0.04335,45808059.12,1611705599999,2105000.5673771,7137,24793627.0,1146101.8642278,0
1611705600000,0.04362,0.056729999999999996,0.04347,0.0545,15204472.47,1611791999999,779578.2969315,3359,7781721.46,401064.6593845,0
1611792000000,0.0545,0.05725,0.0389,0.042069999999999996,19615388.36,1611878399999,881515.9884024999,3387,9548282.88,430550.1592306,0
1611878400000,0.04228,0.04567,0.035,0.040999999999999995,27978268.94,1611964799999,1102102.0473393,5262,14421731.1,572486.848093,0
1611964800000,0.04079,0.0442,0.03263,0.03633,15621121.6,1612051199999,594059.601101,2992,8175214.26,311933.92562329996,0
1612051200000,0.0358,0.04272,0.033,0.039939999999999996,16755650.21,1612137599999,647247.6754003001,3167,10394266.94,402380.0906661,0
1612137600000,0.04027,0.043769999999999996,0.02465,0.027000000000000003,63780129.02,1612223999999,2053340.4749762001,9052,31965240.24,1017286.1497188,0
1612224000000,0.027089999999999996,0.02992,0.019819999999999997,0.02231,261548762.44,1612310399999,6025182.6463414,21675,127580230.81,2946526.6845203997,0
1612310400000,0.02225,0.02386,0.01896,0.01977,86391066.3,1612396799999,1834651.4155982,9252,50950152.24,1088690.6917303002,0
1612396800000,0.01975,0.02399,0.01872,0.01973,64636775.89,1612483199999,1364808.5347236,7319,36788323.06,779374.5715729,0
1612483200000,0.01964,0.02014,0.010759999999999999,0.011479999999999999,448144386.83,1612569599999,5824943.544250499,26418,219999313.97,2855099.6654813,0
1612569600000,0.01163,0.012,0.00692,0.00773,827234742.65,1612655999999,7329899.8218623,27902,425251278.71,3807285.9077105005,0
