open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1609459200000,0.018775,0.020184999999999998,0.018401,0.019052,1654197955.0,1609545599999,32196622.584762,89461,840012211.0,16352723.125970999,0
1609545600000,0.01905,0.0212,0.01847,0.019993,2226613989.0,1609631999999,43899199.718155,117421,1142097642.0,22528001.721254997,0
1609632000000,0.020013,0.026982,0.019740999999999998,0.026226,6154508309.8,1609718399999,145247261.83525917,294930,3148841994.8,74247781.7404872,0
1609718400000,0.026255,0.027183999999999996,0.021190999999999998,0.024598,4732839020.7,1609804799999,113828779.3541584,246590,2374207777.7,57071236.894042395,0
1609804800000,0.024622,0.028999999999999998,0.023176,0.027964,4195835333.6,1609891199999,109967856.26363301,238159,2150013343.6,56387744.01533101,0
1609891200000,0.027964,0.032264999999999995,0.027147000000000004,0.030819,4680573055.0,1609977599999,139257214.822242,275881,2395143763.0,71330378.97384201,0
1609977600000,0.030817,0.031901,0.027122000000000004,0.028673,3076158137.0,1610063999999,91400985.760721,204235,1551617688.0,46147042.729931,0
1610064000000,0.028661000000000002,0.028914,0.0245,0.027299,3048483070.0,1610150399999,82540238.765048,189442,1541218040.0,41753014.102143,0
1610150400000,0.027280000000000002,0.02995,0.026262,0.028812,2120822542.0,1610236799999,59869248.755945995,136672,1104322961.0,31157326.801194,0
1610236800000,0.028811,0.0309,0.024294999999999997,0.02707,3046114570.0,1610323199999,85178721.755688,179293,1522695076.0,42585702.592287,0
1610323200000,0.02707,0.027179000000000002,0.0194,0.024344,4698228539.0,1610409599999,106910234.36004399,238225,2372535355.0,53954925.562658004,0
1610409600000,0.024393,0.025726,0.021700999999999998,0.02299,2897758177.0,1610495999999,68317964.286578,146861,1493724344.0,35229101.211324,0
1610496000000,0.02299,0.0265,0.021925999999999998,0.026073000000000002,1994788135.0,1610582399999,48170926.911571,114726,1040741388.0,25156498.53935,0
1610582400000,0.026073000000000002,0.027000000000000003,0.024447999999999998,0.025743000000000002,1796950314.0,1610668799999,46311807.036474,109624,892484294.0,23020435.867934,0
1610668800000,0.025733,0.027000000000000003,0.022715,0.025306,2456379944.0,1610755199999,62018727.489047,141969,1251999135.0,31628918.527436998,0
1610755200000,0.0253,0.028960000000000003,0.025259,0.026862999999999998,2648290072.0,1610841599999,72404565.287395,168472,1359936878.0,37167716.706429,0
1610841600000,0.026842,0.028260000000000004,0.025001,0.027152,2011466312.0,1610927999999,53600045.271609,132557,999062189.0,26643491.988869,0
1610928000000,0.027157,0.030833,0.026286,0.030802999999999997,2656144034.0,1611014399999,77165997.494993,165599,1365445475.0,39669324.864763,0
1611014400000,0.030801,0.031678,0.028000999999999998,0.029015,2007620755.0,1611100799999,59887831.847357,133601,1007865068.0,30086910.519486,0
1611100800000,0.029061,0.034982,0.0285,0.034595,5309724858.0,1611187199999,168917675.54098302,317033,2740419685.0,87150578.05697,0
1611187200000,0.034595,0.035368000000000004,0.027280000000000002,0.027918000000000002,4621772623.0,1611273599999,147178261.390724,274368,2227422765.0,71039898.84586701,0
1611273600000,0.027899,0.032554,0.025111,0.031268000000000004,3142297280.0,1611359999999,91999146.504176,196776,1599445664.0,46903338.052376,0
1611360000000,0.031267,0.031983,0.0292,0.030068,1642149862.0,1611446399999,50235464.062721,107617,835184165.0,25563766.073264003,0
1611446400000,0.030061,0.031895,0.029514,0.030606,1560004669.0,1611532799999,47991194.406887,98752,781242240.0,24047419.678584,0
1611532800000,0.030656,0.032445,0.029334,0.029758,1776728667.0,1611619199999,55243625.13880699,114377,883941593.0,27505513.479945,0
1611619200000,0.029735,0.030491000000000004,0.028061000000000003,0.029444,1391082692.0,1611705599999,40626140.594242,80317,701108430.0,20480643.81887,0
1611705600000,0.029419,0.029468,0.0256,0.026361000000000002,1884434657.0,1611791999999,51526904.848394,108178,925015082.0,25308388.732006,0
1611792000000,0.026363,0.028841000000000002,0.02592,0.027389,1547734948.0,1611878399999,43108625.648371,98073,779108887.0,21706578.63206,0
1611878400000,0.027417,0.029481999999999998,0.026483,0.02783,2687609358.0,1611964799999,75355198.61935,179174,1352621241.0,37935488.964664005,0
1611964800000,0.027843,0.028168000000000002,0.026338,0.026842,1488409059.0,1612051199999,40666159.535390995,102110,743158748.0,20306327.89893,0
1612051200000,0.026842,0.027191000000000003,0.024603,0.025397,1683994422.0,1612137599999,43814988.197028995,107735,796829644.0,20752227.415791,0
1612137600000,0.025366999999999997,0.0298,0.024368,0.029382,3155394379.0,1612223999999,85546000.735788,193069,1630602071.0,44251838.818634,0
1612224000000,0.029377999999999998,0.029682999999999998,0.02773,0.028127,1743811936.0,1612310399999,49845051.459635,132377,889062472.0,25423586.323976997,0
1612310400000,0.028132,0.030253,0.028000999999999998,0.029176999999999998,1735656601.0,1612396799999,50593720.29617,117531,884319442.0,25780215.428084,0
1612396800000,0.029179000000000004,0.029468,0.026956,0.027710000000000002,1799075344.0,1612483199999,50873439.159498,130740,889873640.0,25179091.839948002,0
1612483200000,0.027683999999999997,0.0323,0.027614999999999997,0.032096,2308903368.0,1612569599999,69863835.48171899,179356,1236506669.0,37435230.31921,0
1612569600000,0.032063,0.033093,0.028124,0.029945999999999997,2396617658.0,1612655999999,71977980.527526,170410,1156898579.0,34778098.154903,0
1612656000000,0.029927999999999996,0.030766,0.026713999999999998,0.029138999999999998,1958283560.0,1612742399999,56125764.205897994,142906,963194230.0,27631075.185182,0
1612742400000,0.029151999999999997,0.032233,0.028361,0.031326,2552046004.0,1612828799999,77574965.713027,171447,1274043205.0,38737857.583859995,0
1612828800000,0.031332,0.03688,0.03058,0.035375,4131768216.8,1612915199999,141730567.822829,306673,2126519082.8,72968323.35314499,0
1612915200000,0.035374,0.038426999999999996,0.031493,0.035689,3522430592.0,1613001599999,123896768.8869832,272106,1741104022.0,61332242.4063402,0
1613001600000,0.035737,0.043264,0.034531,0.042558,4072239055.0,1613087999999,162863168.45002532,302608,2112142438.0,84437554.84193729,0
1613088000000,0.042586,0.060774,0.042312,0.054359000000000005,8658821039.0,1613174399999,440398686.6900191,606726,4401014624.0,223883820.995886,0
1613174400000,0.054358000000000004,0.0605,0.049,0.054765999999999995,6065326448.0,1613260799999,331510286.960181,525290,3030637515.0,165746632.49528602,0
1613260800000,0.054722,0.059073,0.048942,0.052161,3301025345.0,1613347199999,176460516.127249,304744,1642977419.0,87865902.470489,0
1613347200000,0.052247,0.057442999999999994,0.0424,0.051032,4555363069.0,1613433599999,231017194.563573,389299,2264968650.0,115047902.90266001,0
1613433600000,0.051035000000000004,0.053821,0.04738,0.049319,2561113126.0,1613519999999,129594795.395423,217248,1293399571.0,65482150.829351,0
1613520000000,0.049337,0.053890999999999994,0.046025,0.051196,2764241860.0,1613606399999,138592015.912274,232703,1397113599.0,70106312.180453,0
1613606400000,0.051249,0.0573,0.051108999999999995,0.054483000000000004,2600700797.0,1613692799999,141148906.83920902,239642,1321949370.0,71744897.56964101,0
1613692800000,0.054480999999999995,0.056216999999999996,0.051,0.053602,2414625682.0,1613779199999,129440671.89934099,220768,1222315177.0,65559501.957926,0
1613779200000,0.053591999999999994,0.06,0.05,0.053554,3856447896.0,1613865599999,217353365.56931102,352217,1957068196.0,110371288.263631,0
1613865600000,0.053525,0.056326,0.052041,0.054826,2032014595.0,1613951999999,111454995.955521,179912,1010795670.0,55464519.148636,0
1613952000000,0.05479,0.054975,0.04,0.050147000000000004,3763040809.0,1614038399999,184156072.032793,302246,1863357776.0,91298501.750514,0
