open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1609459200000,0.000715,0.000767,0.000686,0.000695,235891226.0,1609545599999,167633.347472,2231,106774001.0,76372.515769,0
1609545600000,0.000695,0.000724,0.000685,0.000704,235900332.0,1609631999999,165632.753375,2787,120947479.0,85186.016924,0
1609632000000,0.000704,0.00082,0.0007,0.000796,849407783.0,1609718399999,644274.744925,8027,459702802.0,348191.21244699997,0
1609718400000,0.000796,0.000811,0.000708,0.0007469999999999999,474852294.0,1609804799999,357739.775799,5838,238853215.0,179568.533616,0
1609804800000,0.000746,0.000828,0.00074,0.000805,504921551.0,1609891199999,396261.656554,5691,259048056.0,204429.454596,0
1609891200000,0.0008089999999999999,0.0008789999999999999,0.000785,0.000817,570311623.0,1609977599999,471127.50121400005,6639,306114406.0,253629.78693099998,0
1609977600000,0.000817,0.000859,0.000787,0.000849,589036471.0,1610063999999,485616.47519300005,7671,297878540.0,246460.83886,0
1610064000000,0.000849,0.000867,0.0007769999999999999,0.000807,413265783.0,1610150399999,332555.347073,4634,177075893.0,143101.57073,0
1610150400000,0.000808,0.0009960000000000001,0.000801,0.000886,1192291808.0,1610236799999,1062735.108797,12109,625541693.0,559447.3752359999,0
1610236800000,0.0008869999999999999,0.0009400000000000001,0.000772,0.000826,681886413.0,1610323199999,590424.413728,7833,319459848.0,277419.45402600005,0
1610323200000,0.000826,0.000826,0.000692,0.000811,579407669.0,1610409599999,440763.86262200004,5981,236561131.0,181419.685694,0
1610409600000,0.000811,0.000867,0.000763,0.000785,340645833.0,1610495999999,281398.812327,4388,169413313.0,140968.303624,0
1610496000000,0.000788,0.000869,0.000771,0.0008289999999999999,252273104.0,1610582399999,206739.07251300002,3055,135613835.0,111701.62931099998,0
1610582400000,0.0008289999999999999,0.00085,0.000791,0.0008210000000000001,306911514.0,1610668799999,250611.84070100004,3759,153217494.0,125442.29975899999,0
1610668800000,0.0008210000000000001,0.000858,0.000788,0.000811,304268094.0,1610755199999,246949.628115,3112,138754917.0,112930.647334,0
1610755200000,0.0008119999999999999,0.000895,0.000795,0.000852,480123683.0,1610841599999,406225.639816,4911,266047912.0,225260.879264,0
1610841600000,0.0008609999999999999,0.000891,0.0008,0.00085,380533306.0,1610927999999,320201.607733,4904,185880624.0,156653.913948,0
1610928000000,0.000857,0.002071,0.000851,0.0016510000000000001,13838303502.0,1611014399999,20407104.959507,123757,7252056113.0,10663818.40976,0
1611014400000,0.001655,0.0018690000000000002,0.001382,0.0014199999999999998,6195410748.0,1611100799999,9893014.208545,77425,3119568566.0,4990389.9449620005,0
1611100800000,0.0014199999999999998,0.001559,0.00124,0.001415,2857219072.0,1611187199999,3934940.967132,37242,1411778673.0,1952318.6150139999,0
1611187200000,0.0014119999999999998,0.00157,0.00117,0.001218,1559561529.0,1611273599999,2170724.337816,22647,728920283.0,1021707.102874,0
1611273600000,0.001219,0.00151,0.001084,0.00147,1176322935.0,1611359999999,1553997.95844,15309,578515299.0,770891.490744,0
1611360000000,0.001474,0.001495,0.001348,0.001384,752541484.0,1611446399999,1063695.0631030002,11225,390783194.0,554693.337354,0
1611446400000,0.0013830000000000001,0.001459,0.0012980000000000001,0.001355,639434592.0,1611532799999,884989.8346549999,10298,318280304.0,441740.771092,0
1611532800000,0.001358,0.001398,0.0012619999999999999,0.001271,665458330.0,1611619199999,887955.8474770001,9533,309322062.0,414019.343733,0
1611619200000,0.001274,0.001384,0.001258,0.001308,412401765.0,1611705599999,535924.069135,6000,198302696.0,258543.87114499998,0
1611705600000,0.001307,0.001333,0.00115,0.001204,538481703.0,1611791999999,664596.901839,7713,250341933.0,310489.818869,0
1611792000000,0.0012050000000000001,0.001314,0.001183,0.001235,531419063.0,1611878399999,666127.2056600001,8009,233370140.0,292967.043245,0
1611878400000,0.001235,0.0019,0.001187,0.001515,3898277009.0,1611964799999,6053885.603933,46357,2069581981.0,3232493.493452,0
1611964800000,0.0015140000000000002,0.00185,0.00137,0.001426,3516111159.0,1612051199999,5690874.079326999,49498,1728716316.0,2818828.994086,0
1612051200000,0.001418,0.001525,0.001295,0.0013289999999999999,1093459327.0,1612137599999,1536185.421322,20263,529823699.0,747159.1494069999,0
1612137600000,0.0013289999999999999,0.001467,0.001267,0.001443,811459100.0,1612223999999,1119567.321211,13666,387608183.0,537134.990146,0
1612224000000,0.001442,0.001493,0.0013800000000000002,0.0014759999999999999,577068494.0,1612310399999,836744.443567,11387,266792341.0,387447.92689899995,0
1612310400000,0.001467,0.001562,0.00144,0.0015400000000000001,787323084.0,1612396799999,1185114.250178,14891,389762447.0,586955.676651,0
1612396800000,0.0015400000000000001,0.001583,0.001431,0.001446,633520488.0,1612483199999,946522.8506120001,12295,254071465.0,380420.106694,0
1612483200000,0.001442,0.001559,0.00143,0.001537,1006443192.0,1612569599999,1497534.904968,16440,527086763.0,786680.4254300001,0
1612569600000,0.001537,0.001552,0.001471,0.001483,628935196.0,1612655999999,942822.532382,12800,305215893.0,458160.991484,0
1612656000000,0.0014880000000000002,0.001536,0.00139,0.0014529999999999999,640657772.0,1612742399999,937940.83625,11514,287406707.0,421727.75539,0
1612742400000,0.0014529999999999999,0.0017,0.00144,0.0016489999999999999,1524780385.0,1612828799999,2418678.8419709997,24781,806822887.0,1280771.89522,0
1612828800000,0.0016489999999999999,0.0032,0.00162,0.0028280000000000002,11568227992.0,1612915199999,28920126.650428005,185999,6086718607.0,15209820.370470999,0
1612915200000,0.0028280000000000002,0.0037229999999999997,0.0024,0.002633,6360916989.0,1613001599999,19315898.812709,125345,3299693375.0,10085408.256247,0
1613001600000,0.002646,0.003199,0.002527,0.00298,2175860796.0,1613087999999,6391378.5377980005,52546,1095216573.0,3218547.539895,0
