open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,name
1609459200000,0.00934,0.01151,0.00925,0.00977,88652228.3,1609545599999,919123.67923,8543,45990619.2,479669.967588,0,GTOUSDT
1609545600000,0.00975,0.0106,0.00909,0.00941,58440392.3,1609631999999,572205.42894,4890,31041309.6,305439.149471,0,GTOUSDT
1609632000000,0.00933,0.00983,0.00856,0.00883,122741481.0,1609718399999,1124660.813655,5315,73356755.0,674117.92942,0,GTOUSDT
1609718400000,0.00883,0.0095,0.00851,0.00884,38733949.0,1609804799999,349377.388507,3241,19846217.8,180340.441141,0,GTOUSDT
1609804800000,0.00885,0.01039,0.00862,0.00966,38684557.4,1609891199999,364161.162979,3820,20220786.5,191097.567254,0,GTOUSDT
1609891200000,0.00967,0.01039,0.00934,0.01002,44648584.9,1609977599999,435313.312986,4039,23069352.1,225934.365149,0,GTOUSDT
1609977600000,0.01006,0.01018,0.00939,0.00964,52063912.9,1610063999999,508569.711816,4395,26015628.2,254662.26334,0,GTOUSDT
1610064000000,0.00963,0.0135,0.0096,0.01115,109196714.2,1610150399999,1206445.493081,8328,58100729.8,642662.0786659999,0,GTOUSDT
1610150400000,0.01115,0.01258,0.0107099999999999,0.01123,80776702.2,1610236799999,914775.657023,7482,43062928.1,488114.40882,0,GTOUSDT
1610236800000,0.01128,0.01164,0.0098,0.01056,37544551.3,1610323199999,414711.813615,4369,16164972.1,179521.054029,0,GTOUSDT
1610323200000,0.0105,0.0119,0.00839,0.00955,45596488.6,1610409599999,443805.798997,3674,22447001.0,217851.784161,0,GTOUSDT
1610409600000,0.0096,0.01014,0.0089,0.00946,19470992.5,1610495999999,187909.969858,1980,8912491.7,86216.760979,0,GTOUSDT
1610496000000,0.00947,0.0107,0.00903,0.00988,18879863.3,1610582399999,183399.380864,2116,9926839.8,96427.897315,0,GTOUSDT
1610582400000,0.01,0.0103,0.00968,0.01027,28217812.5,1610668799999,281936.616621,2709,14155048.3,141634.848628,0,GTOUSDT
1610668800000,0.01026,0.01056,0.00915,0.0098,48430004.5,1610755199999,480811.299562,4029,23351495.7,232040.963775,0,GTOUSDT
1610755200000,0.00979,0.01749,0.00968,0.0163,1675933628.3,1610841599999,23736228.281074,75985,965326676.7,13700763.253092,0,GTOUSDT
1610841600000,0.01633,0.01695,0.0125,0.01429,1161449197.8,1610927999999,17100313.249495,51681,590430265.0,8710180.819712,0,GTOUSDT
1610928000000,0.01428,0.0178,0.0136099999999999,0.01509,4155767903.7,1611014399999,66013204.335428,163073,2383386949.1,37763415.363862,0,GTOUSDT
1611014400000,0.01515,0.01559,0.0139,0.01396,60621068.2,1611100799999,904446.899059,8477,27557900.7,412026.193352,0,GTOUSDT
1611100800000,0.0139,0.01456,0.01299,0.01369,58570784.5,1611187199999,809451.795178,9471,27001624.6,373949.13319,0,GTOUSDT
1611187200000,0.0137,0.01404,0.01211,0.01224,111316735.8,1611273599999,1443932.877614,11844,57311780.5,743573.768998,0,GTOUSDT
1611273600000,0.01224,0.01324,0.01123,0.01277,44305208.2,1611359999999,558133.497065,5371,23639916.0,300244.198169,0,GTOUSDT
1611360000000,0.01274,0.01309,0.01223,0.01275,15169538.3,1611446399999,192071.326118,2842,6516351.1,82729.783566,0,GTOUSDT
1611446400000,0.01268,0.0130599999999999,0.01228,0.01275,33363836.1,1611532799999,427024.791334,3574,18375896.3,235638.939895,0,GTOUSDT
1611532800000,0.01268,0.0135199999999999,0.01175,0.01214,27565355.2,1611619199999,356082.169583,4249,12208076.8,159490.25928,0,GTOUSDT
1611619200000,0.01207,0.01269,0.0119,0.01255,15440552.2,1611705599999,188439.869347,2344,7285823.9,89217.667213,0,GTOUSDT
1611705600000,0.01255,0.01264,0.00996,0.01075,31238130.6,1611791999999,345704.685764,3441,13053527.7,143616.137399,0,GTOUSDT
1611792000000,0.01077,0.01318,0.0105,0.01197,49305033.3,1611878399999,590287.956321,7372,24604350.6,294109.527062,0,GTOUSDT
1611878400000,0.01198,0.0135,0.01132,0.0129699999999999,61600167.0,1611964799999,768664.0573239999,8539,32006023.7,401388.977933,0,GTOUSDT
1611964800000,0.01296,0.0145,0.01204,0.0132,61482130.1,1612051199999,827008.1445010001,8573,28903149.0,390326.464835,0,GTOUSDT
1612051200000,0.0132199999999999,0.01398,0.0130099999999999,0.01364,30781754.4,1612137599999,417108.30788,5484,14722424.5,200364.619253,0,GTOUSDT
1612137600000,0.01364,0.0157,0.01311,0.01551,52858223.3,1612223999999,764254.133242,8304,27351322.1,396297.21582,0,GTOUSDT
1612224000000,0.01541,0.0156,0.01455,0.01503,31278868.4,1612310399999,468243.900757,4642,17068550.7,256076.202759,0,GTOUSDT
1612310400000,0.01503,0.0449,0.0148,0.0329,2596225567.8,1612396799999,80004927.83183299,279448,1325634423.7,40965913.503692,0,GTOUSDT
1612396800000,0.0329,0.03485,0.02222,0.02502,700633129.2,1612483199999,19493417.114219,87694,331773101.5,9254984.224861,0,GTOUSDT
1612483200000,0.02502,0.0269899999999999,0.0233,0.02412,190085654.3,1612569599999,4694226.455517,28604,91766941.6,2266395.956746,0,GTOUSDT
1612569600000,0.02412,0.02471,0.0217,0.0223699999999999,135936892.4,1612655999999,3135011.988944,21014,62981838.7,1458160.429636,0,GTOUSDT
1612656000000,0.02241,0.0229,0.02101,0.02242,56349989.2,1612742399999,1244986.574149,10375,27667794.5,612756.758292,0,GTOUSDT
1612742400000,0.0222699999999999,0.02385,0.0217699999999999,0.02301,66784389.3,1612828799999,1524999.497237,10480,32092634.5,735025.530702,0,GTOUSDT
1612828800000,0.02299,0.02355,0.021,0.02187,266373925.2,1612915199999,5809949.914473,30546,117992876.9,2581636.268836,0,GTOUSDT
1612915200000,0.02193,0.0226099999999999,0.01902,0.0205699999999999,197881644.9,1613001599999,4171366.972734,23647,86345858.5,1824175.994516,0,GTOUSDT
1613001600000,0.0205699999999999,0.0223699999999999,0.02013,0.0219,133823733.1,1613087999999,2885538.224581,19654,67948284.4,1468691.111356,0,GTOUSDT
