open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,name
1609459200000,0.005677,0.005918,0.005608,0.005787,541105265.0,1609545599999,3115838.413831,13169,284912251.0,1641014.862287,0,IOSTUSDT
1609545600000,0.0057909999999999,0.005815,0.005458,0.005615,831633802.0,1609631999999,4697951.016113,18296,412664547.0,2333537.99274,0,IOSTUSDT
1609632000000,0.005621,0.005801,0.0055,0.005726,976336557.0,1609718399999,5510070.25048,23284,477103065.0,2694123.516547,0,IOSTUSDT
1609718400000,0.005732,0.006196,0.005193,0.005796,1561484256.0,1609804799999,8960547.907161,39394,780876213.0,4485618.89965,0,IOSTUSDT
1609804800000,0.005794,0.006,0.005365,0.005739,1628316364.0,1609891199999,9284679.480127,39988,835626358.0,4770987.191301,0,IOSTUSDT
1609891200000,0.0057399999999999,0.0063,0.005734,0.006113,1781754526.0,1609977599999,10726456.399296,41799,868084497.0,5226488.763991,0,IOSTUSDT
1609977600000,0.006113,0.006653,0.005988,0.006353,1857829654.0,1610063999999,11800009.871529,44129,904110496.0,5745933.870502,0,IOSTUSDT
1610064000000,0.006358,0.009393,0.0059,0.008581,6437185136.0,1610150399999,51667973.63154,141741,3287100335.0,26372218.286039,0,IOSTUSDT
1610150400000,0.008582,0.0135449999999999,0.007927,0.011344,10103331739.0,1610236799999,111251684.455065,252903,4905408103.0,54052504.693735,0,IOSTUSDT
1610236800000,0.01133,0.0132039999999999,0.0092859999999999,0.010123,5108548937.0,1610323199999,59256271.715511,144219,2441344296.0,28251069.426966,0,IOSTUSDT
1610323200000,0.010123,0.010651,0.008,0.0105849999999999,3229873731.0,1610409599999,28721336.486435,83675,1573773995.0,14017484.845168,0,IOSTUSDT
1610409600000,0.010591,0.012078,0.009545,0.010376,3650864355.0,1610495999999,39491106.575989,105091,1773311076.0,19194654.619018,0,IOSTUSDT
1610496000000,0.010376,0.0131,0.009679,0.012541,4234617227.0,1610582399999,49645761.688851,123885,2103620081.0,24640987.404902,0,IOSTUSDT
1610582400000,0.012521,0.015007,0.012081,0.01478,4355343683.0,1610668799999,60652651.482334,129114,2148863888.0,29983764.233101,0,IOSTUSDT
1610668800000,0.0147669999999999,0.02688,0.01475,0.024766,13862782376.0,1610755199999,291308142.206917,509371,6881897442.0,144621862.937933,0,IOSTUSDT
1610755200000,0.024742,0.025838,0.019619,0.02079,6781804459.0,1610841599999,155833238.230492,289624,3348019324.0,76878360.376399,0,IOSTUSDT
1610841600000,0.0207669999999999,0.021841,0.016662,0.020653,6796607049.0,1610927999999,127871340.071401,254491,3348577484.0,62943280.902344994,0,IOSTUSDT
1610928000000,0.020681,0.022862,0.01865,0.020286,3160857139.0,1611014399999,64833764.74404399,127283,1600813512.0,32769433.663971003,0,IOSTUSDT
1611014400000,0.020295,0.021309,0.017814,0.017878,2441217516.0,1611100799999,46742735.244536,98906,1210557664.0,23150200.102445003,0,IOSTUSDT
1611100800000,0.017878,0.018543,0.0160879999999999,0.01825,2521367934.0,1611187199999,43477869.717213,105614,1275517095.0,21988698.936441,0,IOSTUSDT
1611187200000,0.018252,0.0193,0.014573,0.014886,2386269043.0,1611273599999,39933435.343271,95325,1176409779.0,19708322.336569,0,IOSTUSDT
1611273600000,0.014915,0.01688,0.012886,0.015771,2633490117.0,1611359999999,39662261.455279,89290,1330472088.0,20067453.26717,0,IOSTUSDT
1611360000000,0.01581,0.016368,0.0148389999999999,0.01545,1330280246.0,1611446399999,20784738.804085,55093,651279184.0,10174098.935565,0,IOSTUSDT
1611446400000,0.015429,0.01878,0.015128,0.017724,3016026397.0,1611532799999,52445820.193996005,109711,1430821842.0,24906087.775505,0,IOSTUSDT
1611532800000,0.017741,0.0183979999999999,0.016288,0.016313,1415099281.0,1611619199999,24611132.617235,54493,714775157.0,12442496.001433,0,IOSTUSDT
1611619200000,0.016323,0.017329,0.015068,0.016927,2176244864.0,1611705599999,35123885.924159005,69423,1069469177.0,17254206.232937,0,IOSTUSDT
1611705600000,0.016925,0.0171909999999999,0.015419,0.015691,1745503003.0,1611791999999,28238911.466352,62895,882496730.0,14278319.275609,0,IOSTUSDT
1611792000000,0.015675,0.018688,0.015299,0.0171319999999999,2453008419.0,1611878399999,42041428.642465,94359,1238832247.0,21260735.270109,0,IOSTUSDT
1611878400000,0.017105,0.018381,0.0165,0.016936,1830992796.0,1611964799999,31617990.728029,73884,917309691.0,15852945.506107,0,IOSTUSDT
1611964800000,0.016926,0.017312,0.0158,0.01605,897952685.0,1612051199999,14727540.595737,36559,451096192.0,7401437.261024,0,IOSTUSDT
1612051200000,0.016038,0.016184,0.015137,0.015755,893787334.0,1612137599999,14076948.767787,34258,424780866.0,6693534.837158999,0,IOSTUSDT
1612137600000,0.015729,0.0165,0.015101,0.016121,1282288546.0,1612223999999,20095126.94806,45652,624775947.0,9787263.228039,0,IOSTUSDT
1612224000000,0.01611,0.017715,0.016028,0.0166599999999999,1697455114.0,1612310399999,28608191.465822,68284,828094392.0,13961342.656469,0,IOSTUSDT
1612310400000,0.016661,0.017646,0.016313,0.0173669999999999,729041194.0,1612396799999,12309241.730441,33480,380681149.0,6427497.639141001,0,IOSTUSDT
1612396800000,0.017371,0.017384,0.015899,0.016295,934596444.0,1612483199999,15530275.167382998,40237,441076617.0,7333952.993066001,0,IOSTUSDT
1612483200000,0.016312,0.018499,0.01622,0.0182169999999999,1795650470.0,1612569599999,31702523.408022,82326,892410316.0,15762473.735286,0,IOSTUSDT
1612569600000,0.018202,0.021342,0.017962,0.019791,3623932327.0,1612655999999,71624281.790583,155469,1758565807.0,34766929.982806,0,IOSTUSDT
1612656000000,0.0198069999999999,0.020866,0.017594,0.018838,1496048041.0,1612742399999,28710530.941002,71238,733505097.0,14079955.939801,0,IOSTUSDT
1612742400000,0.01884,0.0206139999999999,0.018183,0.0200599999999999,1447617472.0,1612828799999,28055690.041559003,64894,747064500.0,14484366.568657,0,IOSTUSDT
1612828800000,0.0200599999999999,0.0221099999999999,0.019299,0.021872,1733739370.0,1612915199999,35457443.295203,76629,856485705.0,17512179.430485,0,IOSTUSDT
1612915200000,0.021906,0.025071,0.019709,0.0224849999999999,3655409422.0,1613001599999,82132427.440702,193191,1852394718.0,41695085.102773,0,IOSTUSDT
1613001600000,0.022472,0.0274,0.022111,0.026566,2142528637.0,1613087999999,52780504.410284005,121461,1104544041.0,27251564.262233,0,IOSTUSDT
1613088000000,0.026604,0.032186,0.02474,0.031099,2500126061.0,1613174399999,70897558.21788199,145213,1279291812.0,36280444.80676,0,IOSTUSDT
1613174400000,0.031103,0.038,0.028922,0.034867,4031578490.0,1613260799999,136909650.686993,251005,2068836399.0,70301354.482107,0,IOSTUSDT
1613260800000,0.034869,0.0374899999999999,0.0302449999999999,0.031014,1886240768.0,1613347199999,63203109.64259101,118539,931403699.0,31203975.703251,0,IOSTUSDT
1613347200000,0.031016,0.0333,0.025122,0.030545,2162358764.0,1613433599999,64265810.5508,126203,1049139944.0,31251046.159972,0,IOSTUSDT
1613433600000,0.030565,0.032668,0.0290069999999999,0.030866,1156814399.0,1613519999999,35740988.106376,73138,580954309.0,17934428.221944,0,IOSTUSDT
1613520000000,0.030866,0.04488,0.0286589999999999,0.0402,5921887043.0,1613606399999,226324339.1339109,397031,2994349130.0,114476603.779107,0,IOSTUSDT
1613606400000,0.040269,0.043744,0.03781,0.042707,2254208573.0,1613692799999,90086235.601668,162420,1102289539.0,44098247.50106301,0,IOSTUSDT
1613692800000,0.042702,0.04671,0.041101,0.043628,2280365405.0,1613779199999,100325478.787058,172093,1158382247.0,50968083.988149,0,IOSTUSDT
1613779200000,0.043598,0.045821,0.04,0.0415,1273162248.0,1613865599999,55121400.348369,105936,615923102.0,26678616.592828,0,IOSTUSDT
1613865600000,0.0415,0.0593299999999999,0.040612,0.0562679999999999,2546479819.0,1613951999999,128233163.343824,205021,1299500435.0,65423821.646227,0,IOSTUSDT
1613952000000,0.056266,0.0699029999999999,0.048402,0.059897,6186019867.0,1614038399999,374052372.195774,481580,3064065642.0,185273491.809172,0,IOSTUSDT
1614038400000,0.059863,0.060032,0.0333,0.055317,7275650180.0,1614124799999,349346406.720813,459579,3552402149.0,170974489.063143,0,IOSTUSDT
1614124800000,0.05546,0.06,0.048054,0.052644,4025479254.0,1614211199999,220241556.20038903,308559,2003455081.0,109708374.190969,0,IOSTUSDT
1614211200000,0.0526159999999999,0.053923,0.0424029999999999,0.043304,4694229644.0,1614297599999,219772947.5166669,362601,2321284062.0,108709617.869469,0,IOSTUSDT
1614297600000,0.0434149999999999,0.044,0.038797,0.040312,2489217385.0,1614383999999,102882253.131817,170827,1253254526.0,51751942.317207,0,IOSTUSDT
1614384000000,0.04031,0.042134,0.038254,0.039475,1282849679.0,1614470399999,51831898.749373,97178,642646728.0,25954114.841362,0,IOSTUSDT
1614470400000,0.039523,0.039641,0.030895,0.035048,2209096267.0,1614556799999,75624457.846698,144071,1107059138.0,37858415.761262,0,IOSTUSDT
1614556800000,0.035054,0.0409999999999999,0.034456,0.04045,2213285554.0,1614643199999,85341217.79237801,139310,1086423111.0,41881035.061513,0,IOSTUSDT
1614643200000,0.040451,0.043239,0.038321,0.040816,1585066976.0,1614729599999,65366923.431037,107863,790292773.0,32581391.844364,0,IOSTUSDT
1614729600000,0.040872,0.044847,0.040096,0.044099,1230127871.0,1614815999999,51853525.860018,83809,607103940.0,25593267.046464,0,IOSTUSDT
1614816000000,0.044069,0.049838,0.043001,0.045633,2449397053.0,1614902399999,113319601.800349,178673,1198128842.0,55422404.866751,0,IOSTUSDT
1614902400000,0.0456639999999999,0.0514,0.041236,0.04828,3092505119.0,1614988799999,145609871.172557,238022,1563213387.0,73658136.451789,0,IOSTUSDT
1614988800000,0.048358,0.048764,0.0434089999999999,0.045334,1175511162.0,1615075199999,53450814.116559006,90882,574190901.0,26116834.550027,0,IOSTUSDT
1615075200000,0.045377,0.0463089999999999,0.044113,0.045319,608434095.0,1615161599999,27555131.254365,50378,301273593.0,13643551.949765,0,IOSTUSDT
1615161600000,0.045363,0.04637,0.043455,0.04463,735447144.0,1615247999999,32715865.647186,52727,382560765.0,17010232.534054,0,IOSTUSDT
1615248000000,0.04463,0.04689,0.04381,0.046748,863576891.0,1615334399999,39255998.519138,70093,429901692.0,19536630.67848,0,IOSTUSDT
1615334400000,0.046749,0.0488069999999999,0.0442,0.045055,935073320.0,1615420799999,43400767.304711,82708,457794874.0,21240769.774508,0,IOSTUSDT
