open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,name
1609459200000,0.00812,0.01108,0.008039,0.008647,134874386.0,1609545599999,1281111.899229,8430,73452347.0,698421.016644,0,TCTUSDT
1609545600000,0.00847,0.0093099999999999,0.008037,0.00817,36241751.0,1609631999999,307080.645015,2694,15417618.0,131321.576371,0,TCTUSDT
1609632000000,0.008164,0.008819,0.007969,0.0085519999999999,20382892.0,1609718399999,170054.040295,1656,8796115.0,73453.30668,0,TCTUSDT
1609718400000,0.008602,0.0095,0.007642,0.009,40210241.0,1609804799999,353616.593607,3496,18841816.0,166680.551449,0,TCTUSDT
1609804800000,0.009,0.00945,0.0082,0.008588,28048247.0,1609891199999,244839.031573,2501,12196124.0,107109.437241,0,TCTUSDT
1609891200000,0.00863,0.0093,0.008533,0.009184,34278303.0,1609977599999,308502.03341,3216,17201322.0,155273.727249,0,TCTUSDT
1609977600000,0.009234,0.01,0.00879,0.009465,40496327.0,1610063999999,384185.87926,4021,19684968.0,187194.812364,0,TCTUSDT
1610064000000,0.0094819999999999,0.0095599999999999,0.008417,0.009204,34425927.0,1610150399999,307839.444107,3668,16742800.0,150099.643453,0,TCTUSDT
1610150400000,0.009235,0.010576,0.0088,0.010105,58068134.0,1610236799999,560586.08077,4991,29724332.0,287433.94440700003,0,TCTUSDT
1610236800000,0.010059,0.0106909999999999,0.0084319999999999,0.009104,67632357.0,1610323199999,655293.44929,6089,27862566.0,272712.678534,0,TCTUSDT
1610323200000,0.009253,0.009319,0.007851,0.008799,37601133.0,1610409599999,320769.016748,2767,14984350.0,129224.552133,0,TCTUSDT
1610409600000,0.008799,0.0105,0.008101,0.00861,79159821.0,1610495999999,713480.3240029999,5273,37143728.0,333987.787405,0,TCTUSDT
1610496000000,0.00861,0.0102,0.008354,0.009489,46241444.0,1610582399999,432418.677817,3832,23670011.0,221086.612534,0,TCTUSDT
1610582400000,0.009489,0.009766,0.008952,0.009427,25090170.0,1610668799999,233962.472705,2621,11695114.0,109383.29173,0,TCTUSDT
1610668800000,0.009409,0.01,0.009022,0.009842,30780575.0,1610755199999,294490.483119,2886,13679475.0,131472.923859,0,TCTUSDT
1610755200000,0.009842,0.010355,0.00951,0.009794,39437730.0,1610841599999,392746.171092,3726,19504172.0,194795.359572,0,TCTUSDT
1610841600000,0.009795,0.0103,0.009222,0.009544,29366751.0,1610927999999,282890.6989,2849,12894300.0,125028.359187,0,TCTUSDT
1610928000000,0.009547,0.0111,0.0093569999999999,0.010039,57299316.0,1611014399999,580248.225596,4946,30257719.0,308497.859791,0,TCTUSDT
1611014400000,0.0100349999999999,0.010449,0.009761,0.009876,38007085.0,1611100799999,384296.076209,3178,17393482.0,175540.76283,0,TCTUSDT
1611100800000,0.009876,0.010188,0.00911,0.010188,30155215.0,1611187199999,288400.413158,2927,15938308.0,151856.905156,0,TCTUSDT
1611187200000,0.010137,0.012756,0.0093,0.0093,236464755.0,1611273599999,2651411.426028,11939,124497005.0,1408451.739334,0,TCTUSDT
1611273600000,0.009278,0.011197,0.0085,0.010068,149730096.0,1611359999999,1536390.161777,6820,88803999.0,911841.375762,0,TCTUSDT
1611360000000,0.010022,0.011,0.009501,0.010204,31901943.0,1611446399999,320561.633054,3469,16866272.0,170259.220267,0,TCTUSDT
1611446400000,0.0102,0.0115,0.010032,0.010708,87482616.0,1611532799999,939426.016313,5507,41077698.0,442567.807025,0,TCTUSDT
1611532800000,0.010707,0.0120019999999999,0.01035,0.010506,185688524.0,1611619199999,2079846.600963,9303,96194283.0,1078653.137393,0,TCTUSDT
1611619200000,0.010508,0.010688,0.009588,0.010226,30969994.0,1611705599999,308794.214622,2802,16171502.0,161383.895883,0,TCTUSDT
1611705600000,0.010226,0.010226,0.00881,0.009014,32910067.0,1611791999999,312625.306292,2517,11649904.0,110661.742588,0,TCTUSDT
