date,open,high,low,close,volume,name
2021-01-01,0.76473,0.7688699999999999,0.75949,0.76269,2099867.5,AUDUSDT
2021-01-02,0.76169,0.76873,0.76056,0.76431,2528714.9,AUDUSDT
2021-01-03,0.7643300000000001,0.77451,0.763,0.76876,2826383.3,AUDUSDT
2021-01-04,0.76875,0.77279,0.752,0.7612,6481569.1,AUDUSDT
2021-01-05,0.76121,0.773,0.75754,0.77058,3366572.1,AUDUSDT
2021-01-06,0.77272,0.78618,0.76598,0.7769199999999999,4436929.1,AUDUSDT
2021-01-07,0.7793100000000001,0.78,0.76823,0.7721399999999999,6368371.4,AUDUSDT
2021-01-08,0.7721399999999999,0.777,0.76684,0.76972,7411821.9,AUDUSDT
2021-01-09,0.76972,0.7716,0.7661600000000001,0.76726,3919607.3,AUDUSDT
2021-01-10,0.76764,0.77667,0.75808,0.76586,6719987.2,AUDUSDT
2021-01-11,0.76586,0.77132,0.7573,0.76495,22471504.0,AUDUSDT
2021-01-12,0.76447,0.7759999999999999,0.76372,0.77498,5957314.2,AUDUSDT
2021-01-13,0.7753,0.77987,0.768,0.7701899999999999,4955761.1,AUDUSDT
2021-01-14,0.76966,0.78,0.76684,0.77747,6474502.0,AUDUSDT
2021-01-15,0.77736,0.78,0.7642,0.7659999999999999,6019647.9,AUDUSDT
2021-01-16,0.76558,0.76754,0.7625,0.76288,4092676.3,AUDUSDT
2021-01-17,0.76288,0.77422,0.76142,0.76617,3839409.2,AUDUSDT
2021-01-18,0.76617,0.76707,0.7609100000000001,0.76642,4217533.8,AUDUSDT
2021-01-19,0.7663300000000001,0.77254,0.7633300000000001,0.76642,5125881.0,AUDUSDT
2021-01-20,0.76667,0.77284,0.7650100000000001,0.77141,4672370.1,AUDUSDT
2021-01-21,0.77162,0.77587,0.76731,0.775,8286670.8,AUDUSDT
2021-01-22,0.7744,0.78379,0.76212,0.76673,6394498.2,AUDUSDT
2021-01-23,0.76673,0.7691,0.76215,0.7659100000000001,2151932.8,AUDUSDT
2021-01-24,0.76589,0.7679199999999999,0.76202,0.7673300000000001,2177666.8,AUDUSDT
2021-01-25,0.7673300000000001,0.77247,0.76542,0.7666,3924860.1,AUDUSDT
2021-01-26,0.76662,0.77212,0.76275,0.77045,3407646.9,AUDUSDT
2021-01-27,0.76995,0.77078,0.7562,0.76161,3959134.5,AUDUSDT
2021-01-28,0.76161,0.76762,0.75776,0.7630899999999999,4600260.4,AUDUSDT
2021-01-29,0.7631399999999999,0.77399,0.759,0.76088,9736033.7,AUDUSDT
2021-01-30,0.76066,0.7621600000000001,0.75708,0.75981,7143873.0,AUDUSDT
2021-01-31,0.75981,0.76158,0.75484,0.75672,5765752.4,AUDUSDT
2021-02-01,0.75666,0.7660399999999999,0.75629,0.7598600000000001,10294468.9,AUDUSDT
2021-02-02,0.7598600000000001,0.76899,0.7562300000000001,0.76176,10048829.8,AUDUSDT
2021-02-03,0.76145,0.763,0.7582899999999999,0.76145,7269573.6,AUDUSDT
2021-02-04,0.76161,0.7652800000000001,0.7548199999999999,0.75783,17001807.3,AUDUSDT
2021-02-05,0.75783,0.76452,0.7553300000000001,0.7642800000000001,9665256.7,AUDUSDT
2021-02-06,0.76402,0.7702,0.76242,0.7657,9811500.3,AUDUSDT
2021-02-07,0.76566,0.76627,0.75907,0.76571,9977261.4,AUDUSDT
2021-02-08,0.7653,0.76786,0.7569899999999999,0.76659,17604211.7,AUDUSDT
2021-02-09,0.76659,0.775,0.76449,0.76705,19522956.5,AUDUSDT
2021-02-10,0.7672,0.77,0.7575,0.7669100000000001,16449012.0,AUDUSDT
2021-02-11,0.7669100000000001,0.7759999999999999,0.7601399999999999,0.76979,14642634.0,AUDUSDT
2021-02-12,0.76986,0.77322,0.76008,0.76956,13490669.5,AUDUSDT
2021-02-13,0.76954,0.77148,0.765,0.76936,10339958.7,AUDUSDT
2021-02-14,0.76936,0.77455,0.76612,0.77195,12982659.6,AUDUSDT
2021-02-15,0.77151,0.77557,0.76277,0.7727,15543182.0,AUDUSDT
2021-02-16,0.7723,0.77817,0.76672,0.77084,15684357.2,AUDUSDT
2021-02-17,0.77084,0.7813,0.76778,0.77454,10204963.0,AUDUSDT
2021-02-18,0.77454,0.77799,0.77073,0.77405,13236480.5,AUDUSDT
2021-02-19,0.7745,0.7935,0.77181,0.78147,19373656.1,AUDUSDT
2021-02-20,0.78147,0.78652,0.7743800000000001,0.77785,20372503.3,AUDUSDT
2021-02-21,0.77828,0.787,0.7758,0.78288,13986920.3,AUDUSDT
2021-02-22,0.78288,0.79,0.7592899999999999,0.78352,24435612.1,AUDUSDT
2021-02-23,0.78391,0.79888,0.76962,0.7814300000000001,43541044.2,AUDUSDT
2021-02-24,0.78142,0.79,0.7722100000000001,0.78872,21729434.0,AUDUSDT
2021-02-25,0.78873,0.79433,0.77779,0.78073,21799566.6,AUDUSDT
2021-02-26,0.78074,0.78764,0.76078,0.76362,28348178.3,AUDUSDT
2021-02-27,0.76346,0.76748,0.7588600000000001,0.7618199999999999,15193861.3,AUDUSDT
2021-02-28,0.7617,0.77056,0.75579,0.77004,14949572.3,AUDUSDT
2021-03-01,0.76998,0.7747,0.76358,0.77103,18883225.6,AUDUSDT
2021-03-02,0.7708,0.77862,0.76735,0.7780100000000001,15752855.0,AUDUSDT
2021-03-03,0.7782899999999999,0.78283,0.77113,0.77256,10738481.7,AUDUSDT
2021-03-04,0.77257,0.77722,0.76558,0.76558,20651131.5,AUDUSDT
2021-03-05,0.7658699999999999,0.77361,0.75764,0.76725,15870960.4,AUDUSDT
2021-03-06,0.7672399999999999,0.77336,0.7612,0.76659,6601608.0,AUDUSDT
2021-03-07,0.7666,0.7741600000000001,0.76474,0.77268,5969935.5,AUDUSDT
2021-03-08,0.77149,0.77295,0.7578,0.7623800000000001,16339887.5,AUDUSDT
2021-03-09,0.7623800000000001,0.76968,0.7578,0.7665,18188877.4,AUDUSDT
2021-03-10,0.7665,0.775,0.7604,0.77083,16801719.2,AUDUSDT
2021-03-11,0.7711,0.77708,0.76702,0.7731899999999999,21261835.9,AUDUSDT
2021-03-12,0.7732100000000001,0.7759699999999999,0.76469,0.7674300000000001,21072088.1,AUDUSDT
2021-03-13,0.7674300000000001,0.7781600000000001,0.7667,0.7747,19867615.2,AUDUSDT
2021-03-14,0.7747,0.7777,0.76945,0.76955,10515368.7,AUDUSDT
2021-03-15,0.7694,0.77288,0.7620600000000001,0.76865,29274153.0,AUDUSDT
2021-03-16,0.76865,0.7733,0.7616,0.76723,27241672.0,AUDUSDT
2021-03-17,0.76723,0.775,0.76174,0.7749,14500595.3,AUDUSDT
2021-03-18,0.775,0.77878,0.76822,0.77,13975363.9,AUDUSDT
2021-03-19,0.77,0.7744800000000001,0.76676,0.76839,13413814.5,AUDUSDT
2021-03-20,0.76839,0.7719,0.76748,0.7691399999999999,10403074.2,AUDUSDT
2021-03-21,0.7691399999999999,0.77165,0.76446,0.7675,10921382.6,AUDUSDT
2021-03-22,0.76744,0.7721,0.7640399999999999,0.76712,16915416.1,AUDUSDT
2021-03-23,0.76712,0.772,0.75758,0.75888,18720936.8,AUDUSDT
2021-03-24,0.75902,0.779,0.75158,0.75366,23549402.1,AUDUSDT
2021-03-25,0.75366,0.7592899999999999,0.7520399999999999,0.7542,23473606.6,AUDUSDT
2021-03-26,0.7541800000000001,0.76025,0.7540399999999999,0.76002,19018640.2,AUDUSDT
2021-03-27,0.75989,0.76346,0.75642,0.76249,11014596.9,AUDUSDT
2021-03-28,0.76135,0.76339,0.7578199999999999,0.76041,9929591.1,AUDUSDT
2021-03-29,0.76041,0.7670399999999999,0.7585,0.76303,12381361.3,AUDUSDT
2021-03-30,0.76321,0.767,0.758,0.76044,10919513.1,AUDUSDT
2021-03-31,0.7606,0.7635,0.75632,0.75858,19957242.7,AUDUSDT
2021-04-01,0.75858,0.76198,0.75232,0.75903,18349579.3,AUDUSDT
2021-04-02,0.75903,0.76499,0.75653,0.75832,20041096.4,AUDUSDT
2021-04-03,0.75832,0.77,0.7559899999999999,0.75643,20415722.3,AUDUSDT
2021-04-04,0.75643,0.76112,0.75429,0.75767,17972739.2,AUDUSDT
2021-04-05,0.75767,0.768,0.75643,0.76725,20383082.2,AUDUSDT
2021-04-06,0.76725,0.76851,0.75736,0.76347,35379184.4,AUDUSDT
2021-04-07,0.76343,0.76388,0.75351,0.75766,41127974.0,AUDUSDT
2021-04-08,0.75766,0.76444,0.7557,0.76105,26480167.3,AUDUSDT
2021-04-09,0.76121,0.7659999999999999,0.75527,0.75785,23294394.4,AUDUSDT
