date,open,high,low,close,volume,name
2021-01-01,24.673000000000002,27.287,24.451999999999998,26.006999999999998,719677.81,EGLDUSDT
2021-01-02,26.006999999999998,26.956999999999997,24.618000000000002,25.875,692264.1479999999,EGLDUSDT
2021-01-03,25.872,28.07,25.3,27.320999999999998,709438.52,EGLDUSDT
2021-01-04,27.323,31.2,26.0,30.658,1324243.489,EGLDUSDT
2021-01-05,30.658,35.0,29.296,33.969,1278351.939,EGLDUSDT
2021-01-06,33.969,39.758,33.5,38.5,1086326.737,EGLDUSDT
2021-01-07,38.5,42.0,31.377,36.985,1234777.828,EGLDUSDT
2021-01-08,37.031,40.891999999999996,33.5,37.36,959134.922,EGLDUSDT
2021-01-09,37.419000000000004,38.759,35.643,36.87,613587.168,EGLDUSDT
2021-01-10,36.87,39.3,33.577,36.229,932651.1020000001,EGLDUSDT
2021-01-11,36.23,36.348,27.0,32.68,1420517.576,EGLDUSDT
2021-01-12,32.68,34.958,30.496,31.590999999999998,765150.8809999998,EGLDUSDT
2021-01-13,31.601,35.039,30.5,35.039,654678.985,EGLDUSDT
2021-01-14,35.021,38.88,34.176,37.976,656686.571,EGLDUSDT
2021-01-15,37.903,39.2,35.0,37.15,693621.969,EGLDUSDT
2021-01-16,37.146,38.76300000000001,36.349000000000004,36.781,429332.50700000004,EGLDUSDT
2021-01-17,36.73,38.6,35.637,37.484,442925.314,EGLDUSDT
2021-01-18,37.506,40.9,37.171,39.529,524570.473,EGLDUSDT
2021-01-19,39.529,40.0,37.228,37.580999999999996,480162.74799999996,EGLDUSDT
2021-01-20,37.611,39.995,36.001,38.66,823915.525,EGLDUSDT
2021-01-21,38.701,39.67,36.256,37.314,611599.662,EGLDUSDT
2021-01-22,37.271,38.3,35.02,37.144,492861.79299999995,EGLDUSDT
2021-01-23,37.171,38.246,36.0,37.02,275710.80199999997,EGLDUSDT
2021-01-24,37.02,41.908,36.764,41.232,386546.156,EGLDUSDT
2021-01-25,41.277,53.998999999999995,41.16,50.06,2037160.1830000002,EGLDUSDT
2021-01-26,50.083999999999996,50.8,46.413999999999994,48.285,606735.095,EGLDUSDT
2021-01-27,48.32899999999999,54.631,45.621,53.181000000000004,1041063.593,EGLDUSDT
2021-01-28,53.333,61.681999999999995,52.965,59.081,959923.8470000001,EGLDUSDT
2021-01-29,59.1,63.0,55.733999999999995,61.762,865182.3740000002,EGLDUSDT
2021-01-30,61.803999999999995,74.373,59.00100000000001,64.87,1386161.231,EGLDUSDT
2021-01-31,64.833,69.639,61.853,63.398999999999994,659261.067,EGLDUSDT
2021-02-01,63.387,69.9,58.02,65.959,830900.822,EGLDUSDT
2021-02-02,66.012,67.64,62.747,64.113,446728.045,EGLDUSDT
2021-02-03,64.107,69.0,63.50100000000001,67.945,422063.529,EGLDUSDT
2021-02-04,67.945,78.819,64.5,73.985,789372.025,EGLDUSDT
2021-02-05,74.0,89.79799999999999,73.84100000000002,87.948,676942.656,EGLDUSDT
2021-02-06,87.961,99.3,83.61,95.848,829666.666,EGLDUSDT
2021-02-07,95.865,142.97,92.0,139.744,2234216.5409999997,EGLDUSDT
2021-02-08,139.746,199.43,128.9,163.298,2797689.2819999997,EGLDUSDT
2021-02-09,163.164,216.998,159.0,195.334,1426701.073,EGLDUSDT
2021-02-10,195.326,215.0,162.5,176.218,1218873.5420000001,EGLDUSDT
2021-02-11,176.34400000000005,188.0,147.0,157.536,962984.1429999999,EGLDUSDT
2021-02-12,157.756,179.0,152.31799999999996,169.642,805097.968,EGLDUSDT
2021-02-13,169.72,175.457,158.0,159.14700000000005,405108.45,EGLDUSDT
2021-02-14,159.409,167.89,150.0,154.14,484480.601,EGLDUSDT
2021-02-15,154.264,169.0,65.6,139.632,2241084.523,EGLDUSDT
2021-02-16,139.632,153.0,131.0,137.029,702886.4509999999,EGLDUSDT
2021-02-17,137.001,157.9,123.5,145.345,1127387.591,EGLDUSDT
2021-02-18,145.42,166.77599999999995,143.308,151.748,825757.931,EGLDUSDT
2021-02-19,151.769,154.999,135.506,139.532,578125.194,EGLDUSDT
2021-02-20,139.636,155.3,132.991,139.52,607884.414,EGLDUSDT
2021-02-21,139.279,144.63299999999995,135.959,140.707,293963.031,EGLDUSDT
2021-02-22,140.707,154.0,103.45299999999999,126.84700000000001,962213.58,EGLDUSDT
2021-02-23,126.84700000000001,135.0,90.0,110.0,1143359.2959999999,EGLDUSDT
2021-02-24,109.863,130.0,104.382,116.898,605035.27,EGLDUSDT
2021-02-25,116.895,129.0,112.01,113.32799999999999,474677.566,EGLDUSDT
2021-02-26,113.337,128.109,103.68700000000001,124.199,799135.67,EGLDUSDT
2021-02-27,124.39299999999999,151.95,122.38799999999999,135.437,1036811.963,EGLDUSDT
2021-02-28,135.351,137.0,120.322,130.586,543344.736,EGLDUSDT
2021-03-01,130.553,144.0,129.139,138.221,432172.573,EGLDUSDT
2021-03-02,138.227,145.0,127.27799999999999,133.98,440079.46200000006,EGLDUSDT
2021-03-03,133.899,143.917,131.876,141.428,363078.66299999994,EGLDUSDT
2021-03-04,141.34,160.0,138.0,150.89700000000005,952202.01,EGLDUSDT
2021-03-05,150.9,152.0,138.0,141.167,458881.0,EGLDUSDT
2021-03-06,141.187,147.0,132.664,137.196,271701.828,EGLDUSDT
2021-03-07,137.113,152.0,137.112,145.786,302026.30600000004,EGLDUSDT
2021-03-08,145.785,149.999,140.95,147.252,253989.799,EGLDUSDT
2021-03-09,147.203,164.2,144.687,157.97299999999996,407941.99700000003,EGLDUSDT
2021-03-10,157.968,165.0,148.0,150.931,395164.138,EGLDUSDT
2021-03-11,150.898,156.299,145.76,151.438,251994.815,EGLDUSDT
2021-03-12,151.445,152.636,137.236,140.379,242429.357,EGLDUSDT
2021-03-13,140.444,146.958,134.1,140.4,210672.262,EGLDUSDT
2021-03-14,140.4,142.25,125.0,131.735,282491.13399999996,EGLDUSDT
2021-03-15,131.832,138.651,124.48,130.389,336744.474,EGLDUSDT
2021-03-16,130.58700000000002,133.745,126.36,130.39,194074.43899999998,EGLDUSDT
2021-03-17,130.39,137.379,127.31299999999999,135.72,166085.43300000002,EGLDUSDT
2021-03-18,135.782,138.0,130.5,133.06799999999998,155277.684,EGLDUSDT
2021-03-19,133.105,135.306,129.675,133.483,131547.492,EGLDUSDT
2021-03-20,133.485,148.765,133.05,136.92,254536.796,EGLDUSDT
2021-03-21,136.92,139.886,132.121,138.47299999999998,146055.91199999998,EGLDUSDT
2021-03-22,138.276,146.0,133.0,134.72799999999998,268514.625,EGLDUSDT
2021-03-23,134.72899999999998,136.82299999999998,128.741,130.697,190388.84600000002,EGLDUSDT
2021-03-24,130.697,135.619,118.834,120.398,203931.26100000003,EGLDUSDT
2021-03-25,120.396,125.20200000000001,115.775,121.81200000000001,245566.375,EGLDUSDT
2021-03-26,121.72200000000001,144.675,121.48100000000001,141.048,434168.084,EGLDUSDT
2021-03-27,141.053,153.311,139.01,146.29,343376.282,EGLDUSDT
2021-03-28,146.325,148.776,138.1,141.588,190988.318,EGLDUSDT
2021-03-29,141.588,149.0,138.2,143.549,189326.484,EGLDUSDT
2021-03-30,143.549,146.30700000000004,141.7,142.658,156348.14800000002,EGLDUSDT
2021-03-31,142.666,144.6,131.755,139.716,178883.397,EGLDUSDT
2021-04-01,139.55700000000002,150.34,137.8,150.339,265773.407,EGLDUSDT
2021-04-02,150.339,173.08599999999996,150.32399999999996,167.732,589139.73,EGLDUSDT
2021-04-03,167.919,186.62900000000002,155.0,159.847,645053.5920000001,EGLDUSDT
2021-04-04,159.516,171.077,156.046,168.2,299492.869,EGLDUSDT
2021-04-05,168.106,170.46900000000005,159.175,166.81099999999995,279463.981,EGLDUSDT
2021-04-06,166.917,194.65599999999998,162.504,193.0,749646.39,EGLDUSDT
2021-04-07,193.0,195.39,166.855,173.297,478606.03,EGLDUSDT
2021-04-08,173.347,184.28799999999998,172.43400000000003,180.334,230447.046,EGLDUSDT
2021-04-09,180.243,197.299,179.799,194.076,356102.532,EGLDUSDT
2021-04-10,193.933,214.421,188.4,208.43599999999998,526890.375,EGLDUSDT
2021-04-11,208.49900000000002,243.273,205.0,237.014,770532.522,EGLDUSDT
2021-04-12,237.014,245.8,216.52700000000002,224.918,511445.80799999996,EGLDUSDT
2021-04-13,224.958,226.372,209.02599999999998,212.477,341113.326,EGLDUSDT
2021-04-14,212.437,238.357,210.0,225.787,463197.883,EGLDUSDT
2021-04-15,225.787,233.43099999999998,217.808,225.93,293427.175,EGLDUSDT
2021-04-16,226.06400000000002,227.59799999999998,203.71099999999998,210.49,290518.539,EGLDUSDT
2021-04-17,210.49,219.641,208.601,213.22799999999998,204536.671,EGLDUSDT
2021-04-18,213.168,214.12400000000002,125.0,189.99099999999999,817535.662,EGLDUSDT
2021-04-19,189.975,194.018,167.365,168.39700000000005,364984.73,EGLDUSDT
2021-04-20,168.28900000000004,181.12,153.602,174.706,453561.596,EGLDUSDT
2021-04-21,174.77599999999995,196.0,169.013,181.44400000000002,440229.24299999996,EGLDUSDT
2021-04-22,181.424,187.3,155.5,164.226,410510.407,EGLDUSDT
2021-04-23,164.333,174.0,140.01,161.23,513375.44899999996,EGLDUSDT
2021-04-24,161.19,161.68200000000004,144.375,148.65,276997.978,EGLDUSDT
2021-04-25,148.671,157.2,138.0,149.5,151270.6341,EGLDUSDT
2021-04-26,149.4,172.003,148.13,166.41,220746.7653,EGLDUSDT
2021-04-27,166.4,185.11,163.31,181.1,234115.9558,EGLDUSDT
2021-04-28,181.06,187.81,171.79,180.11,207135.9937,EGLDUSDT
2021-04-29,179.92,182.77,169.26,174.35,176436.7409,EGLDUSDT
2021-04-30,174.22,185.9,172.29,183.77,156683.5134,EGLDUSDT
2021-05-01,183.77,185.38,177.4,181.6,106351.3795,EGLDUSDT
2021-05-02,181.62,182.41,173.37,180.55,113154.2455,EGLDUSDT
2021-05-03,180.57,196.5,180.18,193.44,202313.0,EGLDUSDT
2021-05-04,193.22,194.0,175.01,175.34,256368.0472,EGLDUSDT
2021-05-05,175.16,199.9,174.46,192.84,234668.2337,EGLDUSDT
2021-05-06,192.84,205.0,188.77,194.16,252883.8242,EGLDUSDT
2021-05-07,194.21,198.2,186.9,190.29,148795.1121,EGLDUSDT
2021-05-08,190.12,194.0,184.59,185.77,101889.9261,EGLDUSDT
2021-05-09,185.82,189.8,179.77,187.84,121417.334,EGLDUSDT
2021-05-10,187.9,191.82,160.0,173.1,199962.8664,EGLDUSDT
2021-05-11,172.95,181.81,169.35,181.55,179869.7115,EGLDUSDT
2021-05-12,181.65,186.12,166.94,170.1,251359.3026,EGLDUSDT
2021-05-13,170.1,175.98,154.22,161.31,398408.0804,EGLDUSDT
2021-05-14,161.42,172.65,160.4,164.15,225035.9316,EGLDUSDT
2021-05-15,164.01,167.74,155.0,156.79,261665.2815,EGLDUSDT
2021-05-16,156.85,169.67,143.03,154.63,311816.0989,EGLDUSDT
2021-05-17,154.6,154.77,134.0,140.35,383629.1279,EGLDUSDT
2021-05-18,140.68,152.87,138.87,144.94,269399.0152,EGLDUSDT
2021-05-19,144.82,148.32,75.0,96.48,1097410.4087,EGLDUSDT
2021-05-20,96.39,123.57,90.2,112.54,643812.5398,EGLDUSDT
2021-05-21,112.55,116.54,85.25,97.88,617022.3831,EGLDUSDT
2021-05-22,97.79,99.23,85.68,90.41,338234.0972,EGLDUSDT
2021-05-23,90.37,94.42,65.95,85.33,628525.5594,EGLDUSDT
2021-05-24,85.43,109.21,82.56,104.26,429638.9858,EGLDUSDT
2021-05-25,104.22,109.4,95.88,102.38,362549.4186,EGLDUSDT
2021-05-26,102.25,121.79,99.73,118.73,365061.8105,EGLDUSDT
2021-05-27,118.76,119.2,106.7,114.83,242927.8143,EGLDUSDT
2021-05-28,114.84,115.37,95.21,99.53,335047.1333,EGLDUSDT
2021-05-29,99.47,105.32,86.11,90.6,267092.8515,EGLDUSDT
2021-05-30,90.68,99.45,87.4,92.91,165361.3601,EGLDUSDT
2021-05-31,92.87,104.5,90.01,103.75,199026.9725,EGLDUSDT
2021-06-01,103.62,105.38,98.5,101.49,183916.0205,EGLDUSDT
2021-06-02,101.37,108.96,98.95,103.4,159431.7974,EGLDUSDT
