date,open,high,low,close,volume,name
2021-01-01,0.017230000000000002,0.01877,0.017,0.01828,4081877.5,NKNUSDT
2021-01-02,0.01828,0.01931,0.01757,0.0189,14434006.7,NKNUSDT
2021-01-03,0.01889,0.019,0.01759,0.01798,4005300.7,NKNUSDT
2021-01-04,0.01799,0.0194,0.01641,0.01828,11872591.9,NKNUSDT
2021-01-05,0.01828,0.02022,0.016919999999999998,0.018580000000000003,21004372.9,NKNUSDT
2021-01-06,0.01865,0.021,0.01805,0.01996,37263574.1,NKNUSDT
2021-01-07,0.020030000000000003,0.02207,0.01989,0.02116,13233359.1,NKNUSDT
2021-01-08,0.02116,0.02643,0.01901,0.02124,36848945.6,NKNUSDT
2021-01-09,0.02136,0.02547,0.02075,0.02337,26167741.4,NKNUSDT
2021-01-10,0.02337,0.02481,0.02016,0.02283,12408251.6,NKNUSDT
2021-01-11,0.02268,0.02289,0.01818,0.02023,12357224.3,NKNUSDT
2021-01-12,0.02015,0.02089,0.01852,0.0197,6250526.4,NKNUSDT
2021-01-13,0.0196,0.021,0.019,0.02031,5093528.1,NKNUSDT
2021-01-14,0.02054,0.02084,0.01969,0.02028,8693531.2,NKNUSDT
2021-01-15,0.0203,0.02132,0.01911,0.02068,18640811.0,NKNUSDT
2021-01-16,0.02068,0.02285,0.01997,0.02124,21020223.2,NKNUSDT
2021-01-17,0.02126,0.02268,0.01989,0.02139,19135368.3,NKNUSDT
2021-01-18,0.02139,0.0245,0.0212,0.02337,19157827.4,NKNUSDT
2021-01-19,0.02356,0.026,0.0234,0.02512,30902412.9,NKNUSDT
2021-01-20,0.0251,0.026410000000000003,0.02178,0.02475,185577535.0,NKNUSDT
2021-01-21,0.02477,0.0275,0.02286,0.02408,150323080.3,NKNUSDT
2021-01-22,0.02389,0.027000000000000003,0.02215,0.0254,31038724.3,NKNUSDT
2021-01-23,0.02527,0.02748,0.02365,0.02508,65393271.2,NKNUSDT
2021-01-24,0.02493,0.02951,0.02493,0.02815,192760539.0,NKNUSDT
2021-01-25,0.02806,0.02913,0.02637,0.02722,59795078.7,NKNUSDT
2021-01-26,0.02722,0.02762,0.02477,0.02603,7554134.0,NKNUSDT
2021-01-27,0.02603,0.035,0.02205,0.03098,86545913.4,NKNUSDT
2021-01-28,0.03099,0.03456,0.02783,0.0283,93599514.4,NKNUSDT
2021-01-29,0.02806,0.0301,0.0264,0.02842,31459171.0,NKNUSDT
2021-01-30,0.02829,0.032389999999999995,0.027000000000000003,0.02969,34874547.1,NKNUSDT
2021-01-31,0.02975,0.03289,0.02784,0.02897,55964644.2,NKNUSDT
2021-02-01,0.02887,0.032010000000000004,0.0282,0.02964,33945787.9,NKNUSDT
2021-02-02,0.02963,0.03254,0.02908,0.030910000000000007,16806827.3,NKNUSDT
2021-02-03,0.030910000000000007,0.03614,0.03082,0.03501,23558658.5,NKNUSDT
