date,open,high,low,close,volume,name
2021-01-01,3.1859,3.86,3.0178,3.6497,3817118.74,AVAXUSDT
2021-01-02,3.6544,3.939,3.2851,3.4956,1768205.15,AVAXUSDT
2021-01-03,3.5005,3.83,3.3916,3.4691,989465.26,AVAXUSDT
2021-01-04,3.477,3.83,3.2283,3.5999,1242545.27,AVAXUSDT
2021-01-05,3.5999,4.3556,3.4703,4.2501,2403396.82,AVAXUSDT
2021-01-06,4.2502,4.9773,4.1361,4.5788,2925158.25,AVAXUSDT
2021-01-07,4.5803,4.8205,4.1827,4.4707,1471492.75,AVAXUSDT
2021-01-08,4.4728,5.9,4.0,5.7,3037659.66,AVAXUSDT
2021-01-09,5.6999,7.487,5.5761,7.1877,4060100.24,AVAXUSDT
2021-01-10,7.2115,7.4969,6.15,6.5416,1865913.15,AVAXUSDT
2021-01-11,6.541,7.0,5.72,6.4713,2065125.52,AVAXUSDT
2021-01-12,6.4623,8.2356,6.4198,7.72,3138438.02,AVAXUSDT
2021-01-13,7.7254,8.5,7.1356,8.4695,1712008.71,AVAXUSDT
2021-01-14,8.4693,9.6004,8.21,9.3177,2550051.08,AVAXUSDT
2021-01-15,9.3192,9.89,8.57,9.3794,1991192.96,AVAXUSDT
2021-01-16,9.3795,13.4991,9.1629,12.8421,3898717.61,AVAXUSDT
2021-01-17,12.8222,14.69,12.3231,13.1746,3568856.68,AVAXUSDT
2021-01-18,13.1748,13.858,12.5737,12.7035,1317372.42,AVAXUSDT
2021-01-19,12.6825,14.0,11.3433,11.7367,1846921.9,AVAXUSDT
2021-01-20,11.7346,13.0765,11.03,12.3768,1515429.53,AVAXUSDT
2021-01-21,12.3768,13.0147,11.0659,11.3225,1710782.31,AVAXUSDT
2021-01-22,11.3329,13.3899,10.673,12.7097,2250602.42,AVAXUSDT
2021-01-23,12.7153,13.48,12.5059,12.8669,1224349.08,AVAXUSDT
2021-01-24,12.8914,13.1725,12.2,12.4801,907179.12,AVAXUSDT
2021-01-25,12.4801,12.95,12.0598,12.1816,613873.67,AVAXUSDT
2021-01-26,12.1816,12.7333,11.3804,12.2088,873414.18,AVAXUSDT
2021-01-27,12.178,12.215,10.77,11.158,740335.46,AVAXUSDT
2021-01-28,11.1379,12.7524,10.8,11.9615,1091962.84,AVAXUSDT
2021-01-29,11.9596,12.6757,11.3145,11.6158,1470197.45,AVAXUSDT
2021-01-30,11.6158,12.65,11.293,12.0433,1122825.05,AVAXUSDT
2021-01-31,12.0125,15.3728,11.83,13.4704,5017946.71,AVAXUSDT
2021-02-01,13.4704,13.6408,12.5741,13.2153,1820891.9,AVAXUSDT
2021-02-02,13.2105,13.725,12.765,13.4703,748745.41,AVAXUSDT
2021-02-03,13.47,14.9409,13.1814,14.84,1267446.12,AVAXUSDT
2021-02-04,14.84,15.8795,13.7978,15.2697,1649348.48,AVAXUSDT
2021-02-05,15.2738,18.0321,15.1206,17.8973,1654441.43,AVAXUSDT
2021-02-06,17.8971,18.6228,15.8,18.1216,1547693.33,AVAXUSDT
2021-02-07,18.1232,24.4268,17.8802,23.705,4884650.65,AVAXUSDT
