date,open,high,low,close,volume,name
2021-01-01,88.35,90.83200000000001,84.645,90.711,193634.035,AAVEUSDT
2021-01-02,90.82700000000001,91.99,82.473,85.76799999999999,199756.52899999998,AAVEUSDT
2021-01-03,85.75399999999998,95.0,81.291,93.77799999999999,290702.541,AAVEUSDT
2021-01-04,93.789,115.522,86.01,114.271,658257.708,AAVEUSDT
2021-01-05,114.23100000000001,123.962,98.41,119.689,517557.04299999995,AAVEUSDT
2021-01-06,119.686,120.5,107.75200000000001,115.191,303818.95399999997,AAVEUSDT
2021-01-07,115.309,129.0,107.89,114.823,409727.42600000004,AAVEUSDT
2021-01-08,114.999,119.37,100.0,110.48100000000001,302116.471,AAVEUSDT
2021-01-09,110.721,119.219,105.91799999999999,117.479,230440.996,AAVEUSDT
2021-01-10,117.611,135.99,111.43,127.007,470126.599,AAVEUSDT
2021-01-11,126.9,127.287,94.02,114.212,571386.725,AAVEUSDT
2021-01-12,114.28299999999999,135.754,109.1,127.765,476089.841,AAVEUSDT
2021-01-13,127.661,147.928,119.838,146.811,426638.76,AAVEUSDT
2021-01-14,146.81799999999996,154.944,139.141,147.53,250449.03,AAVEUSDT
2021-01-15,147.695,169.59900000000005,139.5,166.513,355799.391,AAVEUSDT
2021-01-16,166.415,203.498,166.35,181.417,571037.751,AAVEUSDT
2021-01-17,181.326,198.92700000000002,174.18099999999995,186.32299999999998,348083.533,AAVEUSDT
2021-01-18,186.253,200.696,180.5,200.054,228058.112,AAVEUSDT
2021-01-19,200.054,209.98,183.9,186.079,290743.124,AAVEUSDT
2021-01-20,185.882,199.229,171.34599999999998,196.733,277923.436,AAVEUSDT
2021-01-21,196.787,199.285,155.21,160.321,454780.95700000005,AAVEUSDT
2021-01-22,160.29,199.31799999999998,147.27,189.592,333628.877,AAVEUSDT
2021-01-23,189.597,220.0,185.548,213.304,290322.734,AAVEUSDT
2021-01-24,213.373,288.9,212.19400000000002,264.401,705578.7440000002,AAVEUSDT
2021-01-25,264.526,283.0,238.0,247.64700000000002,502590.092,AAVEUSDT
2021-01-26,247.50599999999997,287.998,240.29,277.661,464004.531,AAVEUSDT
2021-01-27,277.653,298.57599999999996,255.0,286.0,526131.381,AAVEUSDT
2021-01-28,286.20799999999997,308.899,275.0,297.209,364117.93,AAVEUSDT
2021-01-29,297.5540000000001,308.373,271.274,287.8,359239.9,AAVEUSDT
2021-01-30,288.006,323.703,282.0,314.791,282329.498,AAVEUSDT
2021-01-31,315.124,319.0,290.0,299.601,186022.768,AAVEUSDT
2021-02-01,299.975,307.366,283.607,294.954,202277.083,AAVEUSDT
2021-02-02,295.281,307.0,285.665,302.987,197749.28399999999,AAVEUSDT
2021-02-03,302.995,388.5,300.49,384.499,348001.69899999996,AAVEUSDT
2021-02-04,384.217,520.182,384.217,466.582,1031523.191,AAVEUSDT
2021-02-05,466.582,542.543,464.84,505.376,436865.87200000003,AAVEUSDT
2021-02-06,505.634,510.12300000000016,432.43800000000016,473.936,428312.32200000004,AAVEUSDT
2021-02-07,473.889,482.13,392.5,472.907,352083.2470000001,AAVEUSDT
2021-02-08,473.125,531.01,462.191,489.29400000000004,387242.33200000005,AAVEUSDT
2021-02-09,488.825,510.649,471.0,488.218,253535.259,AAVEUSDT
2021-02-10,488.28,581.6669999999998,488.0,523.497,428773.25299999997,AAVEUSDT
2021-02-11,523.34,541.827,507.434,517.189,163767.731,AAVEUSDT
2021-02-12,517.6,544.1519999999998,499.00300000000004,528.325,177878.285,AAVEUSDT
2021-02-13,528.326,543.619,484.685,494.73199999999997,182381.46399999998,AAVEUSDT
2021-02-14,494.38699999999994,509.298,460.28,468.525,137670.976,AAVEUSDT
2021-02-15,468.43,497.0,380.0,455.666,350475.311,AAVEUSDT
2021-02-16,455.76599999999996,478.875,421.17900000000003,432.36400000000003,247618.86899999998,AAVEUSDT
2021-02-17,432.241,469.0,400.0,451.333,273023.564,AAVEUSDT
2021-02-18,451.835,480.0,434.411,441.50300000000004,216935.092,AAVEUSDT
2021-02-19,441.25800000000004,452.03,405.213,419.60400000000004,279827.887,AAVEUSDT
2021-02-20,419.588,498.0,405.6,441.108,633739.333,AAVEUSDT
2021-02-21,441.055,454.824,424.006,436.965,220938.515,AAVEUSDT
2021-02-22,436.986,448.611,347.907,400.0,395236.164,AAVEUSDT
2021-02-23,400.35,404.05199999999996,284.627,364.25800000000004,585503.053,AAVEUSDT
2021-02-24,364.031,406.0,341.527,367.50300000000004,318085.953,AAVEUSDT
2021-02-25,367.086,388.68800000000016,334.36,338.5630000000001,187331.603,AAVEUSDT
2021-02-26,339.2990000000001,353.668,302.5490000000001,323.268,240591.262,AAVEUSDT
2021-02-27,323.182,349.99800000000016,322.7870000000001,332.824,168185.168,AAVEUSDT
2021-02-28,332.80800000000005,365.98,300.14,354.155,256054.901,AAVEUSDT
2021-03-01,353.791,389.255,350.134,385.952,292520.864,AAVEUSDT
2021-03-02,385.545,417.791,376.12199999999996,390.94599999999997,310310.832,AAVEUSDT
2021-03-03,390.444,419.0,383.73400000000004,395.501,170228.24399999998,AAVEUSDT
2021-03-04,395.50199999999995,410.99800000000016,365.691,373.733,178117.315,AAVEUSDT
2021-03-05,374.251,377.275,339.99,367.005,153319.43099999998,AAVEUSDT
2021-03-06,366.658,391.181,351.664,387.934,99771.411,AAVEUSDT
2021-03-07,387.935,419.96,384.01199999999994,414.89,289459.799,AAVEUSDT
2021-03-08,415.033,437.315,391.79900000000004,437.282,284970.59,AAVEUSDT
2021-03-09,437.212,450.0,416.833,444.088,201434.13600000003,AAVEUSDT
2021-03-10,444.059,459.0,399.042,406.848,235481.224,AAVEUSDT
2021-03-11,406.25199999999995,416.0,387.42800000000005,404.846,169000.497,AAVEUSDT
2021-03-12,405.142,408.0,360.0,373.76300000000003,209409.99899999998,AAVEUSDT
2021-03-13,373.694,428.0,359.67400000000015,413.759,233935.375,AAVEUSDT
2021-03-14,413.94800000000004,418.42699999999996,376.866,380.66900000000004,169324.948,AAVEUSDT
2021-03-15,380.009,389.904,353.791,367.592,150620.018,AAVEUSDT
2021-03-16,367.592,377.999,350.194,370.666,119804.40400000001,AAVEUSDT
2021-03-17,370.67400000000004,384.319,358.0,382.9,118430.40400000001,AAVEUSDT
